	Bayesian Skyline: Clade2_GTR_strict_BICEPS_invariants.log			
time	date	datetime	milliseconds	mean	median	upper	lower
1993.1038396258832	1993-02-06	1993-02-06T08:38:06	728987886943	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1992.5036129488244	1992-07-01	1992-07-01T06:38:58	709972738456	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1991.9033862717656	1991-11-25	1991-11-25T04:39:49	691043989968	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1991.3031595947068	1991-04-20	1991-04-20T02:40:41	672115241480	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1990.702932917648	1990-09-13	1990-09-13T00:41:32	653186492992	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1990.1027062405892	1990-02-05	1990-02-05T22:42:24	634257744505	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1989.5024795635304	1989-07-01	1989-07-01T20:43:16	615328996017	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1988.9022528864716	1988-11-23	1988-11-23T18:44:07	596313847529	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1988.3020262094128	1988-04-18	1988-04-18T16:44:59	577385099042	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1987.701799532354	1987-09-12	1987-09-12T14:45:50	558456350554	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1987.1015728552952	1987-02-05	1987-02-05T12:46:42	539527602066	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1986.5013461782364	1986-07-01	1986-07-01T10:47:33	520598853578	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1985.9011195011776	1985-11-24	1985-11-24T08:48:25	501670105091	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1985.3008928241188	1985-04-19	1985-04-19T06:49:16	482741356603	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1984.70066614706	1984-09-11	1984-09-11T04:50:08	463726208115	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1984.1004394700012	1984-02-05	1984-02-05T02:50:59	444797459627	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1983.5002127929424	1983-07-01	1983-07-01T00:51:51	425868711140	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1982.8999861158836	1982-11-23	1982-11-23T22:52:42	406939962652	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1982.2997594388248	1982-04-18	1982-04-18T20:53:34	388011214164	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1981.699532761766	1981-09-11	1981-09-11T18:54:25	369082465677	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1981.0993060847072	1981-02-04	1981-02-04T16:55:17	350153717189	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1980.4990794076484	1980-06-29	1980-06-29T14:56:08	331138568701	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1979.8988527305896	1979-11-23	1979-11-23T12:57:00	312209820213	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1979.2986260535308	1979-04-18	1979-04-18T10:57:51	293281071726	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1978.698399376472	1978-09-11	1978-09-11T08:58:43	274352323238	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1978.0981726994132	1978-02-04	1978-02-04T06:59:34	255423574750	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1977.4979460223544	1977-06-30	1977-06-30T05:00:26	236494826262	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1976.8977193452956	1976-11-22	1976-11-22T03:01:17	217479677775	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1976.2974926682368	1976-04-17	1976-04-17T01:02:09	198550929287	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1975.697265991178	1975-09-10	1975-09-10T23:03:00	179622180799	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1975.0970393141192	1975-02-03	1975-02-03T21:03:52	160693432312	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1974.4968126370604	1974-06-29	1974-06-29T20:04:43	141768283824	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1973.8965859600016	1973-11-22	1973-11-22T18:05:35	122839535336	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1973.2963592829428	1973-04-17	1973-04-17T16:06:26	103910786848	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1972.696132605884	1972-09-09	1972-09-09T14:07:18	84895638361	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1972.0959059288252	1972-02-03	1972-02-03T12:08:09	65966889873	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1971.4956792517664	1971-06-29	1971-06-29T10:09:01	47038141385	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1970.8954525747076	1970-11-22	1970-11-22T08:09:52	28109392897	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1970.2952258976488	1970-04-17	1970-04-17T06:10:44	9180644410	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1969.69499922059	1969-09-10	1969-09-10T04:11:36	-9748104078	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1969.0947725435312	1969-02-03	1969-02-03T02:12:28	-28676852566	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1968.4945458664724	1968-06-28	1968-06-28T00:13:19	-47692001053	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1967.8943191894136	1967-11-21	1967-11-21T22:14:11	-66620749541	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1967.2940925123548	1967-04-16	1967-04-16T20:15:02	-85549498029	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1966.693865835296	1966-09-09	1966-09-09T18:15:54	-104478246517	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1966.0936391582372	1966-02-02	1966-02-02T16:16:45	-123406995004	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1965.4934124811784	1965-06-28	1965-06-28T14:17:37	-142335743492	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1964.8931858041196	1964-11-20	1964-11-20T12:18:29	-161350891980	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1964.2929591270608	1964-04-15	1964-04-15T10:19:20	-180279640468	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1963.692732450002	1963-09-09	1963-09-09T08:20:12	-199208388955	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1963.0925057729432	1963-02-02	1963-02-02T06:21:03	-218137137443	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1962.4922790958844	1962-06-28	1962-06-28T04:21:55	-237065885931	32.101928105814835	29.483840092497868	63.402339434713376	15.628226775902379
1961.8920524188256	1961-11-21	1961-11-21T02:22:46	-255994634418	32.10618579914738	29.483840092497868	63.402339434713376	15.701551904641331
1961.2918257417668	1961-04-16	1961-04-16T00:23:38	-274923382906	32.10688163381426	29.50753953113768	63.402339434713376	15.701551904641331
1960.691599064708	1960-09-07	1960-09-07T22:24:29	-293938531394	32.10820844926135	29.50753953113768	63.402339434713376	15.701551904641331
1960.0913723876492	1960-02-01	1960-02-01T20:25:21	-312867279882	32.11220346870146	29.51245396606642	63.402339434713376	15.701551904641331
1959.4911457105904	1959-06-27	1959-06-27T18:26:12	-331796028369	32.11220346870146	29.51245396606642	63.402339434713376	15.701551904641331
1958.8909190335316	1958-11-20	1958-11-20T16:27:04	-350724776857	32.11244254733679	29.50753953113768	63.402339434713376	15.701551904641331
1958.2906923564728	1958-04-15	1958-04-15T14:27:55	-369653525345	32.11229139701961	29.50753953113768	63.402339434713376	15.701551904641331
1957.690465679414	1957-09-08	1957-09-08T12:28:47	-388582273832	32.1345368881461	29.53682550130865	63.402339434713376	15.703918255420751
1957.0902390023552	1957-02-01	1957-02-01T10:29:38	-407511022320	32.14040607538294	29.54127744983145	63.665836374944796	15.703918255420751
1956.4900123252964	1956-06-26	1956-06-26T08:30:30	-426526170808	32.16088877222186	29.559621763166643	63.665836374944796	15.726912727770147
1955.8897856482376	1955-11-20	1955-11-20T06:31:21	-445454919296	32.17232270234855	29.56574805878264	63.665836374944796	15.74287915593002
1955.2895589711788	1955-04-15	1955-04-15T04:32:13	-464383667783	32.180761395802854	29.5805998734106	63.75225382309432	15.732146417406819
